tempo,direita,esquerda
21241,34.936,34.147
21242,34.973,34.124
21243,34.982,34.138
21244,35.047,34.119
21245,34.94,34.171
21246,35.024,34.091
21247,35.001,34.035
21248,35.043,34.068
21249,34.973,34.115
21250,34.95,34.063
21251,34.978,34.119
21252,35.01,34.044
21253,35.024,34.096
21254,35.047,34.203
21255,35.015,34.222
21256,35.024,34.147
21257,35.01,34.217
21258,34.959,34.161
21259,35.015,34.021
21260,34.973,34.026
21261,35.033,34.105
21262,34.982,34.072
21263,34.968,34.119
21264,34.922,34.119
21265,34.945,34.068
21266,34.996,34.03
21267,34.959,34.077
21268,34.926,34.222
21269,34.931,34.18
21270,34.991,34.175
21271,35.038,34.115
21272,35.056,34.096
21273,34.959,34.058
21274,34.922,34.049
21275,35.112,34.063
21276,35.075,34.091
21277,35.047,33.969
21278,35.005,34.058
21279,35.038,34.049
21280,34.968,34.157
21281,34.996,34.11
21282,34.973,34.105
21283,34.996,33.993
21284,34.94,33.988
21285,34.931,34.007
21286,34.996,34.063
21287,34.978,34.049
21288,35.015,34.007
21289,35.005,34.058
21290,35.056,34.091
21291,34.987,34.1
21292,34.973,33.988
21293,35.029,34.086
21294,34.968,34.096
21295,34.973,34.091
21296,34.94,33.983
21297,34.954,33.946
21298,35.126,33.993
21299,34.931,34.096
21300,35.005,33.997
21301,34.926,34.021
21302,34.922,34.115
21303,35.005,34.049
21304,35.01,34.11
21305,35.033,34.002
21306,34.982,34.115
21307,35.01,34.143
21308,34.978,34.124
21309,35.061,34.086
21310,34.987,34.026
21311,35.005,34.021
21312,34.987,34.143
21313,34.936,34.054
21314,34.968,34.04
21315,34.968,34.068
21316,34.936,34.044
21317,34.982,34.119
21318,34.94,34.115
21319,34.936,34.129
21320,34.922,34.124
21321,34.936,34.021
21322,34.912,34.035
21323,34.931,34.044
21324,35.01,34.011
21325,34.996,34.03
21326,34.978,34.072
21327,34.964,34.082
21328,35.019,34.086
21329,34.968,34.129
21330,35.015,34.072
21331,35.038,34.143
21332,35.066,34.166
21333,35.047,34.016
21334,35.029,33.983
21335,35.019,34.035
21336,35.043,33.988
21337,34.987,34.082
21338,34.964,34.072
21339,34.996,34.058
21340,35.07,34.054
21341,35.005,34.119
21342,35.005,34.044
21343,34.973,33.927
21344,34.982,33.932
21345,35.019,34.026
21346,35.033,34.096
21347,35.01,34.054
21348,34.964,34.063
21349,35.005,34.1
21350,35.103,34.03
21351,34.996,33.993
21352,35.043,34.063
21353,35.01,34.044
21354,34.996,34.077
21355,35.005,34.068
21356,35.052,34.072
21357,35.024,33.951
21358,34.996,33.974
21359,34.978,34.213
21360,34.959,34.044
21361,34.996,33.899
21362,34.991,34.086
21363,34.978,34.124
21364,34.959,34.044
21365,34.978,34.1
21366,35.033,34.119
21367,34.991,34.072
21368,35.019,34.1
21369,35.015,34.115
21370,35.047,34.11
21371,34.987,33.983
21372,34.959,34.138
21373,35.043,34.091
21374,35.043,34.072
21375,35.066,34.138
21376,35.038,34.157
21377,34.987,34.138
21378,35.015,34.068
21379,35.001,34.03
21380,35.001,34.096
21381,35.066,34.105
21382,35.056,34.072
21383,35.019,33.997
21384,35.075,34.082
21385,35.052,34.063
21386,34.978,34.1
21387,35.043,34.077
21388,35.047,34.105
21389,35.029,33.979
21390,35.038,34.058
21391,35.043,34.049
21392,34.987,34.035
21393,34.959,34.021
21394,35.052,34.086
21395,35.131,34.1
21396,35.103,34.124
21397,35.145,34.124
21398,35.07,34.143
21399,35.066,34.1
21400,35.043,34.063
21401,35.098,34.063
21402,35.117,33.969
21403,35.019,34.068
21404,35.066,34.119
21405,34.996,34.086
21406,35.043,34.096
21407,35.094,34.222
21408,35.154,34.143
21409,35.094,34.026
21410,35.126,34.049
21411,35.01,34.002
21412,35.07,34.058
21413,35.075,34.007
21414,35.135,34.054
21415,35.089,33.969
21416,35.112,34.035
21417,35.08,34.021
21418,35.098,34.002
21419,35.001,34.044
21420,35.043,33.988
21421,35.029,34.058
21422,35.043,33.979
21423,35.126,34.026
21424,35.084,34.138
21425,35.038,34.119
21426,35.015,34.063
21427,35.135,34.03
21428,35.075,34.096
21429,35.056,34.035
21430,35.112,34.072
21431,35.047,34.072
21432,35.043,34.021
21433,35.121,34.086
21434,35.163,34.058
21435,35.126,34.1
21436,35.126,34.072
21437,35.084,34.058
21438,35.038,34.096
21439,35.043,34.054
21440,35.043,34.04
21441,35.043,34.082
21442,35.089,33.988
21443,35.112,34.058
21444,35.121,34.016
21445,35.117,34.082
21446,35.205,34.138
21447,35.121,34.138
21448,35.089,34.096
21449,35.145,34.157
21450,35.098,34.011
21451,35.098,34.115
21452,35.186,34.105
21453,35.108,34.068
21454,35.108,34.133
21455,35.098,34.058
21456,35.07,34.077
21457,35.001,34.119
21458,35.205,34.11
21459,35.043,34.152
21460,35.094,34.11
21461,35.135,34.096
21462,35.098,34.082
21463,35.089,34.115
21464,35.061,34.096
21465,35.043,33.988
21466,34.968,34.058
21467,35.005,34.049
21468,35.056,33.993
21469,35.066,34.11
21470,35.052,34.035
21471,35.005,34.021
21472,35.066,34.072
21473,34.991,34.124
21474,35.075,34.068
21475,35.07,34.058
21476,35.121,34.096
21477,35.094,34.035
21478,35.061,34.147
21479,35.094,34.091
21480,35.089,34.208
21481,35.108,34.166
21482,35.094,34.157
21483,35.066,34.143
21484,35.052,34.077
21485,35.135,34.082
21486,35.019,34.049
21487,35.14,34.072
21488,35.066,34.072
21489,35.019,34.026
21490,35.089,34.04
21491,35.163,34.021
21492,35.066,34.03
21493,34.94,34.054
21494,34.968,34.016
21495,34.996,34.068
21496,34.973,34.04
21497,34.987,34.105
21498,35.094,34.049
21499,35.084,34.119
21500,35.066,34.147
21501,35.043,34.157
21502,35.033,34.03
21503,35.038,34.011
21504,35.061,34.086
21505,35.033,33.997
21506,35.01,33.965
21507,35.094,34.021
21508,35.029,34.072
21509,35.056,33.983
21510,35.038,34.03
21511,35.126,34.063
21512,35.066,34.021
21513,35.043,33.974
21514,35.015,33.983
21515,34.973,33.974
21516,35.015,33.974
21517,35.029,34.011
21518,34.991,34.03
21519,35.098,34.185
21520,35.056,34.18
21521,35.019,34.077
21522,35.094,34.077
21523,35.015,34.068
21524,35.108,34.03
21525,35.126,34.049
21526,35.015,34.1
21527,35.052,34.026
21528,35.038,34.044
21529,34.954,34.058
21530,34.912,34.124
21531,34.973,34.082
21532,34.991,34.044
21533,34.973,34.044
21534,34.945,33.997
21535,34.987,34.002
21536,34.996,33.988
21537,34.982,34.049
21538,34.978,33.974
21539,34.959,33.974
21540,35.01,34.082
21541,34.931,34.147
21542,34.991,34.077
21543,34.978,33.955
21544,35.061,34.077
21545,34.996,34.054
21546,35.038,34.068
21547,34.954,34.096
21548,35.005,33.918
21549,35.061,34.021
21550,34.954,34.1
21551,34.95,33.997
21552,34.959,34.044
21553,34.94,34.044
21554,34.982,34.124
21555,34.968,34.016
21556,34.973,34.054
21557,34.987,34.054
21558,35.043,34.054
21559,35.052,34.016
21560,35.098,34.124
21561,35.098,34.11
21562,35.126,34.054
21563,34.964,34.03
21564,35.038,34.072
21565,35.019,34.091
21566,35.08,34.082
21567,35.015,34.1
21568,35.029,34.077
21569,35.084,34.077
21570,35.047,33.988
21571,35.029,34.1
21572,35.019,34.096
21573,35.084,34.002
21574,35.117,34.091
21575,34.978,34.026
21576,34.954,34.016
21577,34.973,34.115
21578,35.024,34.04
21579,35.033,34.026
21580,35.01,34.054
21581,35.024,33.96
21582,35.01,34.021
21583,35.052,34.054
21584,35.019,34.063
21585,35.01,34.035
21586,34.991,34.002
21587,35.061,34.199
21588,35.043,34.147
21589,35.089,34.129
21590,34.991,34.086
21591,35.07,34.03
21592,35.061,34.138
21593,35.066,34.091
21594,35.024,34.016
21595,35.047,33.997
21596,35.043,34.058
21597,35.01,34.082
21598,35.024,34.054
21599,35.001,34.007
21600,34.996,34.04
21601,35.005,34.058
21602,35.089,34.058
21603,35.103,34.072
21604,35.052,34.068
21605,35.019,34.1
21606,34.991,34.105
21607,35.033,34.04
21608,35.061,34.021
21609,35.056,34.063
21610,35.098,34.072
21611,35.024,34.058
21612,34.973,34.026
21613,35.024,34.068
21614,35.038,34.007
21615,35.043,34.072
21616,34.987,34.03
21617,34.973,34.086
21618,34.991,33.974
21619,35.005,33.969
21620,35.01,34.068
21621,35.052,33.979
21622,35.066,34.04
21623,35.029,34.04
21624,35.01,34.04
21625,35.024,34.072
21626,35.019,34.002
21627,34.917,33.979
21628,34.945,33.932
21629,35.005,33.936
21630,34.968,34.026
21631,35.024,33.988
21632,34.987,34.03
21633,34.996,33.89
21634,35.019,34.03
21635,34.954,34.096
21636,35.047,34.049
21637,35.024,34.011
21638,34.954,34.049
21639,34.964,33.955
21640,34.95,34.011
21641,34.982,34.007
21642,34.959,34.086
21643,34.964,33.993
21644,34.968,33.951
21645,35.056,34.011
21646,34.991,34.049
21647,35.024,34.096
21648,34.996,34.072
21649,34.922,33.983
21650,34.912,34.007
21651,34.94,34.016
21652,34.931,34.026
21653,34.917,33.974
21654,34.978,33.894
21655,34.917,34.021
21656,34.968,34.044
21657,34.922,34.082
21658,34.945,34.011
21659,34.959,34.021
21660,34.912,34.072
21661,35.075,34.068
21662,35.052,34.002
21663,34.959,34.115
21664,34.936,34.035
21665,34.95,34.016
21666,34.908,34.035
21667,34.917,34.077
21668,34.968,33.983
21669,34.94,34.063
21670,34.922,34.026
21671,34.991,34.054
21672,34.936,34.105
21673,35.001,34.026
21674,34.991,33.96
21675,34.95,34.021
21676,34.978,33.997
21677,34.973,33.951
21678,34.978,34.035
21679,34.978,34.002
21680,34.936,34.058
21681,34.968,34.077
21682,34.917,34.077
21683,34.912,34.058
21684,34.922,34.03
21685,34.978,34.119
21686,34.964,34.072
21687,34.931,34.086
21688,34.954,34.007
21689,34.94,34.086
21690,34.903,34.068
21691,34.894,34.007
21692,34.987,34.044
21693,34.968,33.988
21694,34.885,33.974
21695,34.908,33.983
21696,34.936,34.04
21697,34.94,34.016
21698,34.996,33.965
21699,34.973,34.03
21700,34.871,33.951
21701,34.968,34.044
21702,34.94,34.035
21703,34.912,34.035
21704,34.917,34.11
21705,34.922,34.058
21706,35.029,34.082
21707,35.033,33.993
21708,34.908,33.974
21709,34.94,34.007
21710,34.931,33.936
21711,34.987,33.936
21712,34.926,33.997
21713,34.889,34.016
21714,34.875,34.007
21715,34.968,33.955
21716,34.936,34.002
21717,34.917,34.049
21718,34.898,34.03
21719,34.945,34.03
21720,34.894,34.007
21721,34.898,34.011
21722,34.954,34.007
21723,34.926,34.054
21724,34.922,33.988
21725,34.917,33.951
21726,34.964,33.965
21727,34.954,33.951
21728,34.931,34.002
21729,35.024,34.058
21730,35.029,34.021
21731,35.005,33.988
21732,34.978,33.96
21733,34.987,34.026
21734,34.926,34.007
21735,34.889,34.021
21736,34.95,33.997
21737,34.898,33.875
21738,34.917,33.965
21739,34.959,34.03
21740,34.991,34.007
21741,34.95,34.011
21742,34.936,34.026
21743,34.908,33.983
21744,34.936,34.026
21745,34.978,34.002
21746,34.959,33.969
21747,34.94,34.021
21748,35.01,34.04
21749,35.033,33.979
21750,34.871,33.969
21751,34.922,33.983
21752,34.959,33.988
21753,34.996,33.767
21754,34.917,33.965
21755,34.926,33.918
21756,34.926,33.904
21757,34.945,33.941
21758,34.936,33.983
21759,34.954,33.969
21760,34.815,33.96
21761,34.871,33.974
21762,34.885,33.979
21763,34.964,33.979
21764,34.871,33.927
21765,34.889,33.908
21766,34.801,33.852
21767,34.917,33.838
21768,34.903,33.866
21769,34.917,33.838
21770,34.847,33.894
21771,34.945,33.913
21772,34.936,33.936
21773,34.894,33.979
21774,34.908,33.922
21775,34.912,33.927
21776,34.964,33.913
21777,34.889,33.88
21778,34.889,33.946
21779,34.885,33.852
21780,34.889,33.936
21781,34.945,33.951
21782,34.871,33.941
21783,34.875,33.913
21784,34.847,33.96
21785,34.954,33.946
21786,34.94,33.997
21787,34.945,33.894
21788,34.936,33.871
21789,34.889,33.955
21790,34.88,34.007
21791,34.857,33.983
21792,34.908,33.974
21793,34.912,33.927
21794,34.908,33.969
21795,34.847,33.89
21796,34.875,33.983
21797,34.875,33.908
21798,34.875,33.941
21799,34.898,33.951
21800,34.866,33.969
21801,34.861,33.824
21802,34.838,33.814
21803,34.898,33.932
21804,34.903,33.96
21805,34.843,33.983
21806,34.857,33.96
21807,34.824,33.974
21808,34.787,34.007
21809,34.815,33.904
21810,34.866,33.946
21811,34.875,33.89
21812,34.926,33.951
21813,34.829,33.993
21814,34.773,34.002
21815,34.866,33.988
21816,34.889,33.993
21817,34.903,33.997
21818,34.889,33.89
21819,34.857,33.965
21820,34.885,33.904
21821,34.885,33.965
21822,34.819,33.824
21823,34.861,33.8
21824,34.847,33.979
21825,34.861,33.824
21826,34.824,33.936
21827,34.847,33.988
21828,34.833,33.955
21829,34.875,33.993
21830,34.852,33.974
21831,34.871,33.965
21832,34.945,34.016
21833,34.926,34.044
21834,34.917,34.021
21835,34.889,33.979
21836,34.95,33.927
21837,34.95,33.885
21838,34.903,33.913
21839,34.908,33.974
21840,34.898,33.894
21841,34.926,33.951
21842,34.922,34.016
21843,34.931,33.997
21844,34.908,33.988
21845,34.94,33.993
21846,34.861,33.936
21847,34.917,33.932
21848,34.931,33.894
21849,34.885,33.936
21850,34.815,34.026
21851,34.987,33.894
21852,34.94,33.899
21853,34.922,33.936
21854,34.857,34.021
21855,34.852,33.894
21856,34.912,34.021
21857,34.912,34.03
21858,34.843,33.993
21859,34.861,34.002
21860,34.917,34.016
21861,34.871,33.993
21862,34.815,34.026
21863,34.875,33.913
21864,34.912,33.861
21865,34.861,33.932
21866,34.852,34.002
21867,34.903,33.955
21868,34.871,33.936
21869,34.875,33.997
21870,34.926,33.955
21871,34.81,33.951
21872,34.819,33.932
21873,34.875,33.983
21874,34.819,33.951
21875,34.885,33.875
21876,34.875,33.922
21877,34.871,33.941
21878,34.857,33.922
21879,34.889,33.922
21880,34.847,33.922
21881,34.889,33.857
21882,34.866,33.941
21883,34.922,33.946
21884,34.898,33.969
21885,34.871,33.885
21886,34.88,33.969
21887,34.968,33.904
21888,34.982,34.021
21889,34.866,33.993
21890,34.819,33.974
21891,34.922,33.969
21892,34.912,33.974
21893,34.871,33.974
21894,34.829,33.894
21895,34.88,33.829
21896,34.791,33.871
21897,34.815,33.824
21898,34.782,33.814
21899,34.857,33.913
21900,34.898,33.951
21901,34.871,33.936
21902,34.815,33.819
21903,34.787,33.89
21904,34.931,33.932
21905,34.838,33.946
21906,34.731,33.913
21907,34.787,33.899
21908,34.764,33.913
21909,34.791,33.96
21910,34.773,33.936
21911,34.703,33.936
21912,34.81,33.866
21913,34.787,33.875
21914,34.74,33.899
21915,34.726,33.904
21916,34.81,33.927
21917,34.805,33.913
21918,34.782,33.932
21919,34.824,33.932
21920,34.764,33.829
21921,34.768,33.857
21922,34.736,33.852
21923,34.75,33.955
21924,34.796,33.88
21925,34.81,33.829
21926,34.843,33.735
21927,34.773,33.918
21928,34.801,33.763
21929,34.829,33.852
21930,34.791,33.904
21931,34.829,33.894
21932,34.838,33.932
21933,34.694,33.838
21934,34.796,33.983
21935,34.815,33.974
21936,34.778,33.974
21937,34.852,33.997
21938,34.843,33.974
21939,34.852,33.951
21940,34.829,33.951
21941,34.782,33.913
21942,34.787,33.899
21943,34.805,33.951
21944,34.782,33.927
21945,34.726,33.875
21946,34.801,33.941
21947,34.838,33.833
21948,34.885,33.819
21949,34.847,33.904
21950,34.894,33.852
21951,34.889,33.843
21952,34.791,33.946
21953,34.847,33.847
21954,34.847,33.918
21955,34.805,33.913
21956,34.833,33.861
21957,34.805,33.843
21958,34.801,33.932
21959,34.787,33.965
21960,34.81,33.894
21961,34.866,34.044
21962,34.843,33.936
21963,34.889,33.941
21964,34.903,33.941
21965,34.903,33.918
21966,34.875,33.885
21967,34.815,33.96
21968,34.819,33.936
21969,34.81,33.918
21970,34.791,33.805
21971,34.857,33.838
21972,34.88,33.979
21973,34.787,33.941
21974,34.847,33.922
21975,34.838,33.814
21976,34.889,33.852
21977,34.773,33.786
21978,34.847,33.922
21979,34.791,33.885
21980,34.819,33.857
21981,34.871,33.875
21982,34.898,33.951
21983,34.843,33.969
21984,34.847,33.955
21985,34.833,33.936
21986,34.81,33.951
21987,34.81,33.918
21988,34.815,33.936
21989,34.791,33.965
21990,34.689,33.922
21991,34.801,33.875
21992,34.787,33.875
21993,34.778,33.875
21994,34.815,33.932
21995,34.866,33.852
21996,34.773,33.899
21997,34.875,34.021
21998,34.833,33.913
21999,34.796,33.936
22000,34.768,33.96
22001,34.773,33.993
22002,34.805,33.927
22003,34.861,33.894
22004,34.843,33.927
22005,34.787,33.866
22006,34.796,33.913
22007,34.908,33.951
22008,34.88,33.969
22009,34.829,33.983
22010,34.74,33.974
22011,34.889,33.955
22012,34.838,33.988
22013,34.847,33.96
22014,34.824,33.829
22015,34.833,33.936
22016,34.847,33.866
22017,34.833,33.847
22018,34.801,33.852
22019,34.815,33.824
22020,34.782,33.974
22021,34.791,33.974
22022,34.857,33.965
22023,34.796,33.993
22024,34.885,33.993
22025,34.782,34.096
22026,34.768,33.993
22027,34.791,33.96
22028,34.815,33.979
22029,34.796,33.96
22030,34.866,33.946
22031,34.866,33.932
22032,34.88,33.899
22033,34.824,33.993
22034,34.838,33.96
22035,34.768,33.979
22036,34.819,34.063
22037,34.871,33.993
22038,34.871,33.997
22039,34.885,33.997
22040,34.926,34.021
22041,34.894,34.007
22042,34.847,34.016
22043,34.866,33.904
22044,34.875,33.955
22045,34.861,33.983
22046,34.871,34.016
22047,34.912,33.941
22048,34.889,33.904
22049,34.791,33.965
22050,34.838,33.951
22051,34.819,34.016
22052,34.857,34.002
22053,34.889,33.979
22054,34.866,34.077
22055,34.95,33.894
22056,34.898,33.894
22057,34.852,33.941
22058,34.903,33.932
22059,34.894,33.988
22060,34.95,33.955
22061,34.945,33.955
22062,34.922,34.044
22063,34.894,34.035
22064,34.908,34.03
22065,34.894,33.918
22066,34.88,34.03
22067,34.824,34.026
22068,34.908,34.04
22069,34.898,34.016
22070,34.843,34.072
22071,34.838,34.03
22072,34.833,34.021
22073,34.833,34.002
22074,34.861,33.936
22075,34.852,34.002
22076,34.88,33.927
22077,34.866,33.997
22078,34.866,33.969
22079,34.847,34.026
22080,34.824,34.115
22081,34.861,33.988
22082,34.843,33.993
22083,34.898,33.899
22084,34.922,33.904
22085,34.903,34.011
22086,34.801,34.03
22087,34.833,34.007
22088,34.824,33.965
22089,34.787,33.969
22090,34.833,34.044
22091,34.833,34.002
22092,34.88,33.979
22093,34.88,34.035
22094,34.852,33.988
22095,34.81,34.096
22096,34.829,33.993
22097,34.88,33.922
22098,34.88,33.908
22099,34.847,33.88
22100,34.782,33.89
22101,34.843,33.908
22102,34.787,33.955
22103,34.894,33.866
22104,34.778,33.847
22105,34.745,33.843
22106,34.922,33.946
22107,34.885,34.002
22108,34.866,33.974
22109,34.861,33.979
22110,34.829,33.857
22111,34.926,33.88
22112,34.847,33.894
22113,34.852,33.96
22114,34.903,33.974
22115,34.889,33.974
22116,34.843,33.922
22117,34.843,33.904
22118,34.81,33.857
22119,34.778,33.894
22120,34.898,33.847
22121,34.875,33.894
22122,34.819,33.974
22123,34.791,33.918
22124,34.805,33.847
22125,34.894,33.918
22126,34.875,33.96
22127,34.857,34.03
22128,34.833,34.049
22129,34.847,33.993
22130,34.871,34.035
22131,34.833,34.063
22132,34.852,34.063
22133,34.829,33.988
22134,34.787,33.96
22135,34.922,34.007
22136,34.871,33.969
22137,34.903,33.997
22138,34.875,34.011
22139,34.824,34.026
22140,34.861,33.993
22141,34.843,34.077
22142,34.871,33.904
22143,34.843,33.941
22144,34.787,34.011
22145,34.829,33.918
22146,34.866,33.913
22147,34.838,34.04
22148,34.843,34.002
22149,34.861,34.044
22150,34.889,34.054
22151,34.782,33.885
22152,34.857,33.974
22153,34.852,33.936
22154,34.824,34.007
22155,34.885,34.026
22156,34.898,33.918
22157,34.824,33.899
22158,34.875,33.974
22159,34.889,33.993
22160,34.824,33.965
22161,34.889,33.974
22162,34.815,33.974
22163,34.805,34.011
22164,34.843,33.993
22165,34.931,34.035
22166,34.898,34.035
22167,34.912,34.054
22168,34.931,34.021
22169,34.912,34.054
22170,34.885,34.011
22171,34.922,33.951
22172,34.912,34.03
22173,34.852,34.068
22174,34.931,34.007
22175,34.908,33.96
22176,34.871,33.908
22177,34.833,33.861
22178,34.898,33.871
22179,34.875,33.875
22180,34.871,34.044
22181,34.889,34.04
22182,34.824,34.068
22183,34.857,33.997
22184,34.889,33.979
22185,34.819,33.918
22186,34.931,33.997
22187,34.931,33.824
22188,34.912,33.969
22189,34.815,33.969
22190,34.843,33.969
22191,34.843,33.96
22192,34.885,33.997
22193,34.978,33.988
22194,34.94,33.951
22195,34.931,34.021
22196,34.931,33.96
22197,34.926,33.913
22198,34.959,33.969
22199,34.936,33.993
22200,35.005,33.946
22201,34.936,33.979
22202,34.973,34.021
22203,34.917,33.89
22204,34.898,33.997
22205,34.861,34.007
22206,34.922,34.016
22207,34.936,34.091
22208,34.973,34.04
22209,35.029,34.035
22210,34.982,33.997
22211,34.945,33.965
22212,34.936,34.054
22213,34.875,34.007
22214,34.917,33.932
22215,34.95,33.96
22216,34.95,33.965
22217,34.898,33.941
22218,34.866,33.838
22219,34.898,33.983
22220,34.917,33.918
22221,34.815,33.866
22222,34.898,33.927
22223,34.885,33.969
22224,34.829,33.974
22225,34.88,33.96
22226,34.903,33.922
22227,34.889,33.955
22228,34.926,33.955
22229,34.847,33.969
22230,34.903,34.016
22231,34.908,33.922
22232,34.885,33.894
22233,34.894,33.875
22234,34.926,33.852
22235,34.917,33.894
22236,34.894,33.871
22237,34.926,33.829
22238,34.898,33.908
22239,34.894,33.979
22240,34.88,33.857
22241,34.885,33.833
22242,34.936,33.852
22243,34.968,33.932
22244,34.991,33.875
22245,34.917,33.885
22246,34.88,33.782
22247,34.852,33.974
22248,34.852,33.965
22249,35.019,33.904
22250,34.973,33.979
22251,34.898,33.838
22252,34.908,33.908
22253,34.898,33.918
22254,34.903,33.922
22255,34.866,33.96
22256,34.889,33.932
22257,34.889,33.974
22258,34.866,33.838
22259,34.871,33.852
22260,34.898,33.965
22261,35.005,33.988
22262,34.88,33.941
22263,34.88,33.904
22264,34.908,33.857
22265,34.88,33.993
22266,35.001,33.965
22267,34.931,33.922
22268,34.94,33.936
22269,35.033,33.847
22270,34.991,33.927
22271,34.819,33.96
22272,34.94,34.03
22273,34.912,33.838
22274,34.922,33.866
22275,34.912,33.997
22276,34.922,33.983
22277,34.908,34.016
22278,34.903,33.871
22279,35.005,33.932
22280,34.903,33.941
22281,34.908,33.89
22282,34.964,33.96
22283,34.838,34.002
22284,34.898,34.007
22285,34.917,33.843
22286,34.885,33.861
22287,34.94,33.946
22288,34.903,33.89
22289,34.833,33.866
22290,34.959,33.955
22291,34.973,33.904
22292,34.959,33.955
22293,35.033,33.927
22294,35.005,33.983
22295,34.936,33.979
22296,34.889,34.007
22297,34.945,33.997
22298,34.875,33.744
22299,34.889,33.951
22300,34.908,34.002
22301,34.936,33.922
22302,34.908,33.941
22303,34.987,33.88
22304,34.968,33.904
22305,34.996,33.885
22306,34.885,33.81
22307,34.894,33.875
22308,34.908,33.824
22309,34.94,33.908
22310,34.898,33.946
22311,34.871,33.89
22312,34.978,33.838
22313,34.908,33.88
22314,34.926,33.918
22315,34.959,33.955
22316,34.866,34.007
22317,34.889,33.941
22318,34.959,33.89
22319,34.898,33.861
22320,34.866,33.885
22321,34.861,33.908
22322,34.903,33.946
22323,34.936,34.002
22324,34.991,33.927
22325,34.857,33.843
22326,34.875,33.843
22327,34.968,33.913
22328,34.959,33.927
22329,34.936,33.908
22330,34.936,33.871
22331,34.945,33.983
22332,34.936,33.946
22333,34.875,33.871
22334,34.903,34.011
22335,34.88,33.96
22336,35.01,34.002
22337,34.94,33.885
22338,34.852,33.932
22339,34.885,33.946
22340,34.903,33.946
22341,34.885,33.814
22342,34.852,33.965
22343,34.871,34.007
22344,34.894,33.974
22345,34.819,33.974
22346,34.898,33.974
22347,34.875,33.96
22348,34.857,33.951
22349,34.894,33.904
22350,34.964,33.899
22351,34.95,33.885
22352,34.861,33.875
22353,34.903,33.89
22354,34.912,33.932
22355,34.917,33.899
22356,34.824,34.021
22357,34.838,33.913
22358,34.857,33.974
22359,34.815,33.979
22360,34.875,34.007
22361,34.819,34.002
22362,34.838,33.955
22363,34.861,33.89
22364,34.843,33.904
22365,34.959,33.908
22366,34.95,33.997
22367,34.903,33.941
22368,34.861,33.936
22369,34.866,33.997
22370,34.857,34.007
22371,34.852,34.021
22372,34.871,33.904
22373,34.922,33.918
22374,34.912,33.894
22375,34.861,33.875
22376,34.819,33.904
22377,34.847,34.058
22378,34.833,34.021
22379,34.847,33.913
22380,34.852,33.847
22381,34.838,33.829
22382,34.861,33.885
22383,34.787,33.899
22384,34.88,33.932
22385,34.847,33.871
22386,34.852,33.922
22387,34.922,33.904
22388,34.885,33.951
22389,34.833,33.866
22390,34.847,33.829
22391,34.861,33.899
22392,34.768,33.88
22393,34.829,33.847
22394,34.857,33.922
22395,34.824,33.894
22396,34.847,33.904
22397,34.875,33.88
22398,34.833,33.875
22399,34.815,34.049
22400,34.885,33.927
22401,34.894,33.829
22402,34.847,33.941
22403,34.912,33.89
22404,34.847,33.969
22405,34.871,33.997
22406,34.833,33.908
22407,34.922,33.899
22408,34.912,33.899
22409,34.852,33.997
22410,34.875,33.965
22411,34.926,33.918
22412,34.903,34.049
22413,34.936,33.969
22414,34.824,34.044
22415,34.782,33.866
22416,34.819,33.791
22417,34.833,33.796
22418,34.871,33.796
22419,34.852,33.894
22420,34.871,33.922
22421,34.885,33.908
22422,34.819,33.951
22423,34.843,34.007
22424,34.861,33.927
22425,34.847,33.922
22426,34.819,33.983
22427,34.81,33.866
22428,34.889,33.969
22429,34.898,33.918
22430,34.852,33.852
22431,34.857,33.965
22432,34.861,33.988
22433,34.898,33.904
22434,34.843,33.918
22435,34.852,33.997
22436,34.847,33.941
22437,34.81,33.96
22438,34.843,33.829
22439,34.805,33.852
22440,34.959,33.847
22441,34.973,34.002
22442,34.908,33.955
22443,34.843,33.941
22444,34.838,33.847
22445,34.833,33.871
22446,34.852,33.838
22447,34.847,33.913
22448,34.805,33.899
22449,34.843,33.875
22450,34.885,33.927
22451,34.805,33.908
22452,34.838,33.988
22453,34.852,33.847
22454,34.866,33.871
22455,34.866,33.894
22456,34.898,34.007
22457,34.833,33.941
22458,34.875,33.904
22459,34.866,33.969
22460,34.875,33.965
22461,34.833,33.913
22462,34.88,33.997
22463,34.885,33.918
22464,34.871,33.979
22465,34.954,34.054
22466,34.954,34.007
22467,34.978,34.091
22468,34.931,33.96
22469,34.88,33.997
22470,34.931,34.026
22471,34.917,34.054
22472,34.954,33.969
22473,34.912,34.007
22474,34.931,34.026
22475,34.88,33.922
22476,34.917,33.955
22477,34.94,34.026
22478,34.903,34.016
22479,34.936,33.904
22480,34.889,33.96
22481,34.852,34.026
22482,34.945,34.002
22483,34.894,34.007
22484,34.871,33.955
22485,34.824,34.016
22486,34.81,33.974
22487,34.833,33.932
22488,34.861,34.082
22489,34.847,34.011
22490,34.898,34.03
22491,34.894,34.011
22492,34.94,34.082
22493,34.912,34.068
22494,34.917,34.044
22495,34.88,33.965
22496,34.912,34.035
22497,34.926,33.866
22498,34.833,33.918
22499,34.838,33.936
22500,34.866,33.885
22501,34.824,33.904
22502,34.815,33.965
22503,34.866,33.922
22504,34.885,33.847
22505,34.908,33.936
22506,34.861,34.021
22507,34.805,33.988
22508,34.81,33.936
22509,34.847,33.997
22510,34.843,34.054
22511,34.81,34.03
